509,1,428,189,38,29,1
510,1,429,190,37,28,1
510,2,303,213,68,33,1
511,1,431,190,37,28,1
511,2,303,213,67,34,1
512,2,304,214,64,32,1
512,1,431,189,37,29,1
513,1,431,190,37,29,1
513,2,304,214,63,33,1
514,2,305,214,63,33,1
514,1,432,190,36,28,1
515,1,431,189,36,30,1
515,2,305,214,61,32,1
516,2,305,215,63,31,1
516,1,432,189,34,29,1
517,1,430,188,35,30,1
517,2,305,215,62,31,1
518,2,304,214,63,32,1
518,1,427,189,35,30,1
519,1,425,191,35,27,1
519,2,303,215,66,32,1
520,2,302,213,68,34,1
520,1,422,189,33,29,1
521,2,302,213,68,33,1
521,1,420,190,33,27,1
522,1,418,189,32,28,1
522,2,300,214,69,34,1
523,2,298,215,71,32,1
523,1,415,190,33,27,1
524,2,298,215,70,31,1
524,1,414,190,32,27,1
525,1,411,189,33,29,1
525,2,300,216,66,30,1
526,2,301,214,63,32,1
526,1,407,190,34,27,1
527,1,407,191,31,27,1
527,2,303,215,58,31,1
528,2,306,216,59,29,1
528,1,404,190,32,27,1
529,1,401,190,32,27,1
529,2,305,215,63,32,1
530,1,399,190,31,26,1
530,2,304,216,64,30,1
531,2,303,214,67,32,1
531,1,395,190,34,26,1
532,1,393,190,32,26,1
532,2,303,217,68,31,1
533,2,302,215,69,31,1
533,1,391,191,31,25,1
534,1,389,189,30,28,1
534,2,301,216,71,30,1
535,2,306,214,69,32,1
535,1,386,190,32,25,1
536,2,309,215,68,32,1
536,1,385,191,30,25,1
537,1,381,189,32,27,1
537,2,313,214,68,32,1
538,2,318,214,66,30,1
538,1,380,190,31,27,1
539,1,375,189,33,27,1
539,2,321,214,66,30,1
540,2,328,214,63,27,1
540,1,374,188,32,29,1
541,1,371,190,35,26,1
541,2,334,212,61,29,1
542,2,339,213,59,27,1
542,1,369,190,34,26,1
543,2,343,213,57,26,1
543,1,364,190,38,25,1
544,1,363,189,36,25,1
544,2,348,213,53,24,1
545,2,352,210,50,26,1
545,1,360,190,37,22,1
546,2,353,210,50,23,1
546,1,359,189,35,24,1
547,1,356,189,36,25,1
547,2,355,208,48,26,1
548,1,354,190,35,25,1
548,2,357,206,46,27,1
549,1,353,190,34,24,1
549,2,359,210,44,23,1
550,2,359,209,43,23,1
550,1,351,189,34,28,1
551,1,349,190,34,26,1
551,2,360,208,43,24,1
552,2,361,209,42,23,1
552,1,348,190,34,27,1
553,2,360,209,43,22,1
553,1,346,190,35,25,1
554,2,361,208,42,23,1
554,1,343,190,37,27,1
555,1,342,190,37,27,1
555,2,361,209,43,24,1
556,2,361,209,42,22,1
556,1,340,190,36,25,1
557,1,339,190,36,27,1
557,2,362,209,41,23,1
558,1,335,190,38,27,1
558,2,362,209,41,22,1
559,2,362,209,41,22,1
559,1,335,189,36,29,1
560,2,361,208,42,21,1
560,1,333,190,38,28,1
561,1,331,188,38,30,1
561,2,362,209,41,23,1
562,2,361,209,42,21,1
562,1,327,190,39,29,1
563,2,361,208,42,22,1
563,1,326,190,37,28,1
564,2,362,209,42,23,1
564,1,324,190,38,28,1
565,2,362,208,43,25,1
565,1,321,190,38,28,1
566,2,364,210,44,23,1
566,1,319,191,38,28,1
567,2,367,209,44,24,1
567,1,316,190,39,29,1
568,1,314,189,39,30,1
568,2,369,208,45,25,1
569,2,374,208,44,24,1
569,1,312,190,38,29,1
570,2,377,209,45,25,1
570,1,309,190,38,29,1
571,1,307,190,38,30,1
571,2,380,210,46,23,1
572,2,382,210,47,25,1
572,1,304,190,39,30,1
573,1,300,188,44,30,1
573,2,384,209,47,26,1
574,2,386,209,47,26,1
574,1,297,188,42,33,1
575,1,295,189,41,31,1
575,2,386,208,48,27,1
576,2,387,209,49,26,1
576,1,293,189,42,32,1
577,1,290,189,41,32,1
577,2,389,209,50,26,1
578,2,392,209,50,28,1
578,1,288,188,41,33,1
579,1,287,189,41,32,1
579,2,395,208,50,26,1
580,1,285,190,40,31,1
580,2,397,210,50,26,1
581,2,399,209,51,28,1
581,1,284,188,39,34,1
582,1,284,189,38,33,1
582,2,400,210,53,26,1
583,2,403,209,50,25,1
583,1,284,189,36,33,1
584,1,284,190,36,33,1
584,2,403,209,51,24,1
585,2,405,210,50,24,1
585,1,286,190,34,33,1
586,1,285,190,36,34,1
586,2,406,209,51,24,1
587,2,407,209,50,23,1
587,1,285,190,38,34,1
588,1,283,189,42,36,1
588,2,409,209,49,23,1
589,2,410,209,49,23,1
589,1,282,188,46,37,1
590,1,283,189,47,37,1
590,2,411,209,49,23,1
591,2,412,209,50,22,1
591,1,285,190,48,36,1
592,1,286,190,48,36,1
592,2,412,208,48,22,1
593,2,412,208,47,23,1
593,1,287,189,51,37,1
594,1,290,189,49,38,1
594,2,411,208,47,22,1
595,2,411,206,45,21,1
595,1,291,189,51,40,1
596,1,294,190,51,38,1
596,2,410,207,45,20,1
597,2,411,206,43,21,1
597,1,297,191,50,38,1
598,1,298,190,53,39,1
598,2,409,205,42,21,1
599,2,407,206,42,19,1
599,1,301,189,51,39,1
600,1,304,190,52,39,1
600,2,406,205,40,20,1
601,2,402,205,39,17,1
601,1,307,190,51,41,1
602,2,400,204,38,17,1
602,1,310,190,51,39,1
603,1,311,190,51,41,1
603,2,397,204,37,17,1
604,2,395,202,34,17,1
604,1,315,193,48,37,1
605,1,316,193,48,39,1
605,2,390,204,34,15,1
606,1,319,190,44,44,1
606,2,388,203,32,16,1
607,2,384,203,32,16,1
607,1,317,189,45,45,1
608,1,317,190,44,45,1
608,2,382,202,31,17,1
609,2,379,202,31,17,1
609,1,312,190,50,45,1
610,1,310,190,53,47,1
610,2,377,203,30,15,1
611,2,374,203,31,15,1
611,1,308,190,56,48,1
612,1,306,191,58,47,1
612,2,373,203,31,13,1
613,2,371,201,31,16,1
613,1,303,190,59,48,1
614,2,370,202,31,15,1
614,1,299,192,62,47,1
615,1,296,191,62,48,1
615,2,368,201,32,16,1
616,2,367,202,33,14,1
616,1,293,190,63,51,1
617,1,288,190,67,51,1
617,2,365,202,35,15,1
618,2,365,201,32,15,1
618,1,287,190,66,52,1
619,2,363,202,35,15,1
619,1,283,191,67,54,1
620,1,278,190,71,55,1
620,2,362,200,34,16,1
621,2,361,202,35,14,1
621,2,277,191,70,54,1
622,1,276,191,68,55,1
622,2,361,202,35,14,1
623,2,361,202,34,13,1
623,1,270,191,72,57,1
624,1,267,191,70,55,1
624,2,361,201,34,15,1
625,2,361,202,34,14,1
625,1,266,191,66,57,1
626,1,264,191,62,57,1
626,2,361,200,34,16,1
627,2,360,200,35,15,1
627,1,259,191,61,57,1
628,1,251,189,63,60,1
628,2,361,201,34,14,1
629,2,362,201,33,16,1
629,1,242,190,69,59,1
630,1,237,192,68,57,1
630,2,360,201,35,14,1
631,2,361,201,34,15,1
631,1,229,190,73,58,1
632,1,224,191,75,59,1
632,2,360,201,35,15,1
633,2,360,201,36,15,1
633,1,218,191,77,57,1
634,1,217,190,75,57,1
634,2,359,200,35,16,1
635,2,358,200,37,15,1
635,1,212,190,75,59,1
636,1,213,190,71,57,1
636,2,359,200,33,16,1
637,2,356,200,34,15,1
637,1,211,191,68,55,1
638,1,209,189,67,56,1
638,2,354,202,35,13,1
639,2,352,200,34,15,1
639,1,209,191,64,52,1
640,1,207,189,65,54,1
640,2,350,200,33,15,1
641,2,348,201,33,13,1
641,1,206,190,64,50,1
642,1,204,190,64,50,1
642,2,345,200,33,14,1
643,2,341,200,34,14,1
643,1,202,188,63,53,1
644,1,203,190,60,50,1
644,2,339,201,33,14,1
645,2,334,202,35,12,1
645,1,199,189,61,48,1
646,1,199,190,59,48,1
646,2,333,201,34,14,1
647,2,329,200,33,15,1
647,1,198,189,58,48,1
648,1,196,191,57,45,1
648,2,325,201,34,14,1
649,2,321,200,34,16,1
649,1,193,189,57,47,1
650,1,192,189,55,45,1
650,2,318,201,35,14,1
651,2,315,200,35,15,1
651,1,191,190,54,44,1
652,2,312,201,34,14,1
652,1,190,190,55,45,1
653,1,189,189,54,44,1
653,2,309,200,36,15,1
654,2,306,201,36,15,1
654,1,189,189,53,44,1
655,2,305,200,35,14,1
655,1,187,188,55,45,1
656,1,187,189,54,42,1
656,2,304,200,35,15,1
657,2,302,200,35,14,1
657,1,188,189,54,43,1
658,2,299,200,35,15,1
658,1,187,189,55,43,1
659,1,190,190,53,42,1
659,2,298,202,36,13,1
660,2,295,200,36,16,1
660,1,191,190,54,44,1
661,1,190,189,56,45,1
661,2,292,201,36,14,1
662,2,289,201,37,15,1
662,1,190,190,58,45,1
663,2,287,201,37,16,1
663,1,194,190,56,46,1
664,1,197,190,56,46,1
664,2,284,202,38,15,1
665,2,281,202,37,15,1
665,1,196,191,60,47,1
666,1,200,189,61,50,1
666,2,278,202,39,14,1
667,2,276,202,39,15,1
667,1,203,190,62,51,1
668,2,274,203,38,15,1
668,1,204,191,66,52,1
669,1,210,190,65,55,1
669,2,274,202,38,15,1
670,2,274,203,38,16,1
670,1,212,191,68,55,1
671,2,276,203,36,16,1
671,1,219,190,69,59,1
672,1,221,191,68,61,1
672,2,281,200,30,19,1
673,2,285,202,27,17,1
673,1,224,192,72,63,1
674,1,229,189,72,67,1
674,2,292,202,20,19,1
675,2,293,201,21,18,1
675,1,229,189,77,70,1
676,1,233,192,78,71,1
676,2,297,203,18,18,1
677,1,236,192,80,75,1
677,2,299,201,17,20,1
678,1,235,192,88,81,1
679,1,237,191,94,88,1
680,1,239,193,100,93,1
681,1,240,192,108,96,1
682,1,243,192,113,102,1
683,1,247,192,115,104,1
684,1,248,193,119,109,1
685,1,246,193,127,110,1
686,1,252,193,124,111,1
686,2,266,204,56,20,1
687,1,251,193,127,112,1
687,2,263,204,48,21,1
688,2,260,206,49,19,1
688,1,250,192,128,115,1
689,1,253,192,123,112,1
689,2,255,207,50,20,1
690,2,251,209,39,21,1
690,1,250,192,123,113,1
691,2,246,209,41,21,1
691,1,247,193,123,110,1
692,2,242,207,36,23,1
692,1,242,194,123,105,1
693,2,234,207,35,26,1
693,1,238,194,122,104,1
694,1,233,193,118,104,1
694,2,228,208,38,26,1
695,2,225,208,36,23,1
695,1,225,193,117,99,1
696,2,221,209,34,22,1
696,1,217,193,115,99,1
697,2,218,211,27,22,1
697,1,207,193,113,93,1
698,1,198,192,112,91,1
699,1,189,192,112,90,1
700,1,182,192,113,89,1
701,1,178,192,112,88,1
702,1,176,192,110,87,1
703,1,173,193,108,85,1
704,1,172,192,109,86,1
705,1,167,192,111,85,1
706,1,163,191,110,85,1
707,1,156,188,111,85,1
707,2,262,207,30,26,1
708,1,151,191,109,81,1
708,2,257,209,38,25,1
709,2,249,208,50,27,1
709,1,142,192,109,80,1
710,2,243,210,59,25,1
710,1,135,192,109,80,1
711,2,245,211,58,24,1
711,1,127,191,109,81,1
712,1,120,192,107,77,1
712,2,246,209,61,27,1
713,2,250,210,60,26,1
713,1,115,191,105,78,1
714,2,253,211,60,26,1
714,1,109,191,104,75,1
715,1,108,191,97,73,1
715,2,257,210,61,28,1
716,2,260,210,63,29,1
716,1,104,190,94,73,1
717,1,107,190,86,71,1
717,2,266,213,64,27,1
718,2,270,213,66,30,1
718,1,106,190,83,68,1
719,2,276,215,67,27,1
719,1,107,189,79,68,1
720,1,108,189,77,65,1
720,2,280,213,68,32,1
721,2,286,214,68,31,1
721,1,105,190,78,63,1
722,1,107,190,74,59,1
722,2,287,214,72,32,1
723,2,291,215,71,31,1
723,1,108,189,69,59,1
724,2,295,215,70,33,1
724,1,104,188,70,59,1
725,2,297,217,73,31,1
725,1,102,189,71,57,1
726,2,303,216,72,32,1
726,2,101,189,72,53,1
727,2,309,217,73,31,1
727,1,102,189,74,51,1
728,2,315,217,72,30,1
728,1,103,189,75,50,1
729,1,108,188,75,50,1
729,2,322,216,72,33,1
730,2,328,217,72,32,1
730,1,112,188,75,49,1
731,1,118,189,72,45,1
731,2,335,216,74,32,1
732,2,344,216,72,33,1
732,1,123,190,71,45,1
733,2,350,215,71,32,1
733,1,129,190,68,42,1
734,2,356,215,69,31,1
734,1,137,190,65,42,1
735,2,361,216,68,28,1
735,1,143,188,65,43,1
736,1,150,189,63,41,1
736,2,365,213,67,32,1
737,2,368,213,67,29,1
737,1,156,191,61,38,1
738,2,370,212,67,31,1
738,1,162,191,60,36,1
739,1,169,192,58,36,1
739,2,370,213,67,28,1
740,2,372,212,62,29,1
740,1,174,189,56,38,1
741,1,181,190,54,36,1
741,2,373,212,62,27,1
742,2,372,211,59,26,1
742,1,187,189,52,37,1
743,1,190,189,53,35,1
743,2,370,210,59,25,1
744,2,369,209,57,25,1
744,1,197,191,50,33,1
745,2,368,208,56,24,1
745,1,201,190,51,33,1
746,1,204,190,50,32,1
746,2,367,209,55,23,1
747,2,367,208,52,23,1
747,1,211,189,47,33,1
748,1,215,189,47,33,1
748,2,366,207,51,23,1
749,2,367,207,50,20,1
749,1,222,190,43,31,1
750,1,227,189,43,31,1
750,2,366,206,51,21,1
751,2,368,206,48,19,1
751,1,231,190,43,31,1
752,2,369,206,45,19,1
752,1,237,189,40,31,1
753,1,240,189,41,31,1
753,2,368,206,47,18,1
754,2,370,205,45,19,1
754,1,245,189,42,31,1
755,2,373,204,42,18,1
755,1,249,188,40,31,1
756,1,253,189,41,30,1
756,2,374,205,43,17,1
757,2,375,204,42,18,1
757,1,258,191,40,30,1
758,1,262,190,40,29,1
758,2,378,203,42,18,1
759,2,381,203,41,19,1
759,1,266,189,40,29,1
760,1,269,191,40,29,1
760,2,382,203,44,18,1
761,2,386,204,41,16,1
761,1,274,190,37,28,1
762,1,278,190,38,28,1
762,2,388,204,41,17,1
763,1,280,189,39,28,1
763,2,390,204,40,16,1
764,2,392,204,40,16,1
764,1,287,189,36,29,1
765,1,289,188,37,30,1
765,2,392,204,41,16,1
766,2,392,204,42,17,1
766,1,294,190,36,26,1
767,1,296,189,38,28,1
767,2,393,204,41,17,1
768,2,393,202,42,19,1
768,1,300,189,36,27,1
769,1,303,189,36,27,1
769,2,394,204,41,17,1
770,2,394,203,43,18,1
770,1,306,192,36,23,1
771,2,393,204,42,17,1
771,1,308,188,37,28,1
772,1,309,189,37,27,1
772,2,392,203,45,19,1
773,2,391,204,44,17,1
773,1,312,190,34,26,1
774,1,311,190,36,25,1
774,2,392,203,43,19,1
775,2,392,204,44,18,1
775,1,312,191,36,25,1
776,1,311,190,35,24,1
776,2,391,204,46,20,1
777,2,391,205,46,19,1
777,1,312,191,35,25,1
778,1,311,191,36,25,1
778,2,390,204,46,20,1
779,2,391,205,48,20,1
779,1,310,191,38,25,1
780,1,311,191,36,25,1
780,2,389,206,50,20,1
781,2,389,207,50,21,1
781,1,312,190,36,25,1
782,2,386,207,51,20,1
782,1,311,189,37,27,1
783,2,383,208,55,21,1
783,1,311,190,36,25,1
784,2,381,208,52,23,1
784,1,313,190,34,25,1
785,2,376,207,54,24,1
785,1,311,190,37,26,1
786,2,373,210,54,22,1
786,1,311,189,36,27,1
787,2,369,208,53,24,1
787,1,311,190,36,26,1
788,2,364,207,53,25,1
788,1,312,190,35,25,1
789,2,350,208,55,24,1
789,1,312,191,35,23,1
790,2,345,210,52,21,1
790,1,312,190,34,25,1
791,2,337,208,54,23,1
791,1,311,189,36,26,1
792,2,329,210,55,22,1
792,1,312,189,34,26,1
793,2,321,209,53,22,1
793,1,312,189,32,24,1
794,2,312,208,55,23,1
794,1,313,189,32,20,1
795,2,305,209,53,21,1
795,1,312,188,33,20,1
796,2,297,209,51,21,1
796,1,312,190,36,26,1
797,2,290,207,52,23,1
797,1,313,190,34,25,1
798,2,282,208,52,21,1
798,1,312,189,35,26,1
799,2,275,208,52,21,1
799,1,312,190,35,24,1
800,2,270,208,50,20,1
800,1,312,189,35,27,1
801,2,263,207,51,21,1
801,1,312,191,35,24,1
802,2,257,207,52,22,1
802,1,312,191,35,26,1
803,2,252,208,52,20,1
803,1,312,191,36,25,1
804,1,311,190,36,26,1
804,2,248,208,52,22,1
805,2,243,208,53,22,1
805,1,310,189,37,26,1
806,2,239,208,52,23,1
806,1,311,189,36,26,1
807,2,237,208,51,21,1
807,1,311,189,36,26,1
808,2,234,209,52,22,1
808,1,312,189,34,27,1
